,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
16,0,-3.209593659839982,0.11310656784218062,-0.05966747563863484,0.44237081914562315,0.5164742087984806,-0.05379028144119208,6.239136519555597,-0.42553942062687355,-0.4123773527557596,-3.274127732421698,-1.369941198718275,0.7857630836325231,-1.0781796426259127,0.1732654674725579,2.5657795243459423,-3.5692529642860857,0.9590873938396725,-0.23049846691464435,0.4617792122221399,1.5468130727998504,0.22510244852041073,2.87808184662031,-3.3687155174832863,0.7943388248165253,0.48908482730299085,1.5028519291347557,0.4476149006614505,4.802453608348982,1.1619804787977777,-5.826033433457823
17,1,3.8598245888048273,-1.244390596844135,1.05058578957845,-1.038251048236708,-1.1170554167212514,-0.6239926502430311,1.9564060145415425,-0.6125402334247185,-0.18381054690998463,-0.9473368616919918,0.3024746875845702,-1.484758211698971,2.052647774584693,-0.7044576066441526,3.323257905180747,-1.9040036365641932,0.9221197077411716,-0.12683263801813144,0.10298648840384686,4.612257199030221,1.2639407572370578,1.7577816373512514,2.2171774763126373,0.20384680922713289,0.9131568604675819,1.2647201611305434,-0.6725113042026144,-2.7007373713651064,1.3053043013254497,1.1299392440047407
18,0,1.8826326095604466,-0.6122607150279314,0.8972487687518801,1.0718861293159325,-1.6292693598752659,0.3823002356975169,2.9470916282922164,-0.207474344044647,0.7053128966130879,-1.6060414701779586,2.2437131204614187,-0.007941588508149716,1.0740399087422199,-0.6709183592828922,-0.1330430286329744,3.7849919906980802,-0.890093022285233,-0.8384858157242473,5.844683491571037,-3.853616069503324,-1.1734954438806493,3.660279666975429,-1.547369785022501,0.9586281299556123,-0.3692865141065508,-0.11314359679678138,1.3507203848882434,-0.569889378845636,0.0495504987589175,-2.4461540913156865
19,0,-0.8897401697085453,-0.5648585513316908,-2.1099186622076385,-0.6622231290330062,0.1912763253278758,0.26311415450579295,1.7312773517478388,1.7364799278441774,-0.6831899884015341,1.2760976617077302,-1.8024925825030704,-2.2088764494232422,-0.4270532751909242,1.9801192399035143,-1.4041196998913579,2.7904405711367173,-0.6980996496538954,0.015116708735086443,0.14647139266924394,0.08193999631670193,0.9956133464977196,0.3057031206991472,0.3947969698106901,-0.9989403399505593,-0.2773127989801054,-0.9553327364822418,0.7333127670188022,1.9367425520736403,-0.44334771538817874,0.9482300616116012
20,0,-0.6151036651159909,1.391419446876931,0.01947793825023078,0.27960753093565305,-0.8486999082954859,0.6435960129484678,0.13800713911491894,1.6953510888416998,0.5780712032350318,3.0676010386925037,-2.048852234668814,-1.788954228379556,1.780474170065385,1.9103401402571545,2.408810704087362,2.0222079364823156,-0.25411651212681907,0.6153556391178797,0.7862564087306722,3.024924986683659,0.559136256280747,2.0265782889347768,1.9181331050681951,0.5300670497817362,0.5672861109644783,-2.4023472754479593,1.0820669598456185,1.052361810670226,-1.1422034634026212,3.889293197158293
21,0,0.29698798170574936,-1.0429621817803483,0.24755939689253628,0.5581119375495234,-0.14636034308039506,0.11358626459126792,3.2452330289128484,0.3688737299792523,1.516197828954854,1.047256844862672,-0.23778817353125223,-0.18397584404303854,0.1591542815823443,-1.0019442250208395,0.519683584096475,2.689261338108943,0.7781606258954986,1.4192454404315276,-0.31602850560854623,-1.3185875694817413,0.31854743250087925,3.056820374976484,-3.277408843576923,-0.8078009887979649,0.8469418215283067,0.6475616371998254,-0.9497133659562623,-1.3343823633411398,2.3333594536736144,-3.666892624397087
22,0,1.2133516936462978,0.8672572570181972,1.4006554333833285,-0.9896884184722025,-0.04795161258081551,0.8376868994892495,0.13973558762742425,0.10142731084960481,-0.16531094037447105,4.718319036544161,1.0002397311737787,0.12408270415701417,1.4748803577422442,-0.17298982402796523,-0.8995522877599067,3.20665941794954,-0.18239484514998158,-0.17191772657185592,-0.6381101010278712,-0.9354807499145615,0.3663371233481362,1.2377819742163494,-1.069480819642948,0.5632151936066353,1.329784317688725,0.08692406014230973,-0.9352218733094096,-3.9493732146533644,0.35625172556662477,0.10447624294185523
23,0,3.075815653507896,-0.0776178552350881,-0.9063288236749713,0.46568617891980135,0.8486117115279805,-0.48139600840169305,0.8413958646541089,-0.8833791199844006,-0.4241394971739827,-1.6749573198531404,1.1293261321761954,-0.33085987104508363,1.4137526078405436,-0.23307231456888847,2.176005610109938,2.2637380647783343,-0.08978060079004566,-0.08871581896228944,0.6664120585225927,-1.6086382207332053,0.8419411245819978,2.379758091494749,-2.372787435881157,-0.24059730316685282,-1.275950054634623,-0.01647357577651941,-0.4550289484170754,1.2112019568746484,0.05720454521026467,-2.3879153773491315
24,1,1.4454744663609276,-0.000781520688841908,1.5841847153119877,-1.554168172394524,-1.1114835313797893,-0.5158822507144943,1.5823556797382468,0.04660483650520035,-0.15288378097479735,-0.8575646096944379,0.6107581063447124,0.14274812324091463,-1.1033828194049757,-0.11022493836744818,3.0266191502123547,1.1541522252738416,-1.691341693929205,-0.34679598002322354,-0.912106252110542,0.7508245570344786,-1.2337512264112689,2.6229841635715494,1.6825328945263105,-2.0901333916560256,-2.1754938879278702,0.6704200482735624,-1.7822671070672471,0.4591291781760637,-0.5799365708526936,2.3327165783708876
25,0,5.835021190066063,-0.3959545214473622,-2.1426480033362743,0.7714802191851465,0.691279805659145,-0.3744225751643063,-1.7080348767512468,0.8339246954456807,0.3056296949629971,1.7558977111589953,-0.5883372387215412,-0.21818942012928857,1.1685922681090604,0.6775665640161371,0.26994560301364007,-0.07573439762870157,0.7062172949055797,0.9318543973372487,2.8369821046750925,2.372658715922676,1.494937636126324,0.18224822790550746,1.4942421317344814,0.25712240277124465,-1.494560984458957,-0.7902062634171969,3.300186971001945,-2.428156598349721,1.5174915343404862,-0.8467232946572495
26,0,-0.38093157365643837,0.10782466780822604,0.19649628539125058,0.8571830639493426,-1.497509654824666,-1.592996399712624,-0.2993764196994847,-0.283941761122405,-0.7514027802458592,1.0126499547333505,3.4683319130603563,0.7402820589926368,-0.7081197987080394,-0.13343552138597115,1.8119574809822867,1.3155500931245994,2.8352231825358354,0.4553711690264991,-2.103985689493279,-2.951573231804268,0.6043449207726418,-1.1843405776700906,-0.3939505728789888,0.2331895835581062,-0.22005931050936725,-0.1397645362654529,1.4916073648604844,1.3908607111708524,-1.1577743720513014,0.7616713339097093
27,1,0.8629833523951679,1.361587922420423,-1.2821854732134186,0.41401452170415476,0.38031669568402504,-0.6846051829006237,-1.7325042553764367,-1.0356171156550176,-0.5411033025184235,6.06096380460261,-0.17652424216738147,-0.7364768608086629,0.6284051401046569,-0.00465850775757802,1.7526236033993077,2.7385806222070017,-0.17364499281469745,-0.7216379935604414,-1.5341141950149755,-1.1361342600623292,0.17897365793573583,-2.7143089261301925,-1.196942227968273,0.6854456370036945,1.2216010797563206,0.6288874812453418,0.12245027725189142,-5.849678273483413,3.077967456268404,0.38353703241861525
28,0,1.5847121825640746,-0.09051971573940856,-0.8828302838192804,-0.5474936157727054,0.2792989733202992,0.11224806415263494,-0.16151472281662746,0.6903791861417982,-2.3199191488617026,0.7033807184608014,1.7547038587605979,-0.5909214969849039,0.07324733211770709,-1.2270636050999533,-0.7876115242080217,1.0763403301985714,-1.2272284943262093,1.4469822858860206,2.0180645482576725,-0.17476813893045803,-0.18792401852643617,-1.7270937644741906,2.3087622615959247,1.3649165723423993,-0.10972852198411451,-0.30723535263873436,-0.5960343443150794,-0.682269015448802,0.040422380022277105,-0.06716922440221626
29,1,1.4188910024871402,0.9910124104379576,-0.5953949632946719,-0.3166526909834172,0.24829730739682618,1.1477142129714528,-0.09584383965336993,-0.8201736952660638,-1.4933212127249813,-0.5923582894021119,-2.3436014988690306,-1.0668130996962235,-0.5112460691476155,-0.05829642297227522,0.3490493666794524,0.631388443459619,0.29828527765197205,-1.2368909661331176,-2.341867380751028,2.143479680266519,-2.307842501516487,2.246699254654422,-1.451367874017451,0.8517358187737377,-1.0119071759495704,1.8897492990436269,0.31476557033163616,0.8832836414659337,1.542321580575439,1.588094545899421
30,0,-0.00820084638091187,0.0003896454052158549,-1.1975594584357894,-0.2848180733075979,0.945453699328253,-0.7238240326972719,-1.0307460314866814,0.7368443458133146,0.7292429352364729,1.124461085384518,-2.384896727860063,0.8443625402252901,0.8573570542519905,2.8274566574440465,0.6312858317264516,2.118151811494329,-0.4037004414707859,1.724545255906307,-0.9510248292496203,1.241119443711104,-0.4815322903849748,0.6494282127973371,4.055693040153869,-0.44520270207702284,0.3796248637789603,-0.4309985728882616,0.06779490452572283,1.2826548895056722,0.9762933523756943,0.8457404259004554
31,0,-0.31585820006939913,-0.5142849935768752,1.5517694862225495,-1.5593628111614277,1.2934170815009798,-0.39699030128058166,0.1249451721233267,-0.28428494111768743,1.3058290496348801,-0.23671291741763376,-1.9413388299166834,0.4460005565838019,1.0866044950830378,0.6214565386296617,-0.23166656187775006,1.6162144282119468,0.11576549761780602,-0.8560980653625914,-1.0813202827528825,0.1334799741804842,-0.7040674634337478,0.5776298745258212,0.6941826544088638,0.23986022739913432,0.7535237317639687,1.9824363745524698,0.07097950965690278,2.9231015677995997,0.40112052145440624,0.31647539248448087
32,0,6.332614861752071,0.08656498804339005,-0.3735264006261786,-0.724241205513839,0.021321115362685134,-0.8176483207995605,-0.45628137270929814,0.623461343671302,-1.1024277259276332,-1.6366391674380818,2.283756143247739,0.5677736526601815,0.5585218123788002,0.7446298221893951,-0.12211973839142831,3.285582490260697,1.0436145161485406,0.8274242085919428,3.3951637953603067,-3.5214970772842182,0.039924682023420144,1.578414214596295,-0.26632061069459256,0.542859605350846,-1.1638276210880627,-0.6801842052825064,0.192069608117591,-2.300567777062762,-1.5950917586445732,0.8326722495687696
33,1,-1.4971748663981383,-0.23875665314309666,0.498657300094548,0.6104850656713746,-0.6869851583082831,0.6950305368039646,0.2677888681361865,1.7437415742978188,0.7643671807359314,2.894764772610691,-0.4471992309844731,-0.2430363212751506,0.4833461902134857,0.31624967426683326,-0.8963685544891189,1.3647405731337707,-0.5678502656830967,0.08497957285084902,3.4344353780620174,-2.2365458209359437,-1.664581554965176,0.06706287821795057,-0.8931084524927568,0.7558440423522002,1.041580061699268,1.3675329284327646,-1.7234536482783125,-4.010310035349717,1.2595826025730974,1.6836897139872893
34,0,-3.456055596695648,1.1218880390081039,0.6884119635237985,-0.9125029808892283,0.5440947116625463,-0.11175388886981341,2.4045110348985834,0.5581412439160909,2.41656664549466,1.3449203976335318,-1.4825932777439461,0.47858338637182996,-0.4210086867260725,2.2540597196927106,0.32610727189631183,4.988663535288154,-0.20666951342881187,-1.3095682554397032,3.8271207083119214,0.6489857236026148,-0.6345989785306622,2.4379177890682304,-0.6008631442350482,1.3162555117278831,1.5661982727215609,0.12884432624743852,-0.00457280138566242,0.372705113381668,0.414120123531854,-2.6829884567176205
35,0,3.4178658177928285,-1.1140003239778953,1.2017274729502063,0.2268390156558735,0.30144137045382535,0.4744210021741767,-0.8967509499675698,-0.19603486803656525,0.19181487972167388,-0.6268652572147041,0.21257416684417388,-1.237236028218937,1.7347311998116526,-0.604102719018268,0.6090556750150128,1.715386589374611,0.35489188368301183,-1.19146934342193,1.1712506395563282,-0.4902364495906112,0.32417756085639315,1.150621774501537,-0.5429348872492608,-0.7303046181250215,0.3334875354687238,0.18790050894992882,-0.6636397441767403,2.010936477163766,-0.505133933807721,-0.3944165407138205
36,1,-5.933452546062322,0.6851452366202809,-0.057896848315200033,-0.9629590018611117,0.5036981153819836,-0.18634402404583758,-1.0465691456038222,0.6584293698371738,1.09492327223722,-2.6694322309494507,4.715795909383884,1.0998444418040898,1.260774417802321,-1.0384419534108258,0.4350754314013586,5.172198736935022,-0.7034013501472226,1.3668022837880982,2.502254607446679,-4.445676599405076,-0.2583062851204918,2.8897482409419273,2.730178706902198,0.7887642288269958,0.736443533178688,1.305237636452175,-0.3726961411527263,1.6412097362523195,0.21358878199162148,-1.7106607453977238
37,1,-2.5774318198172486,0.5143653607767115,0.8015179371432042,0.9239721408950315,-0.22422881771367817,-0.6088487903132689,-2.4803533418531116,-0.17669280507533366,-0.34410602020255043,2.292428015404699,-3.0781285440342905,-0.15284450520359663,-0.010077469877787112,0.104080352784439,-0.4006374354720741,2.8766875750400787,1.6430214795791076,0.5840096008455058,0.5379114362527934,-1.6235841985902844,0.27751479462058337,0.48532528084645665,0.24731817777146894,-0.008904174999349437,1.3696620909247246,-1.0704832493963177,-0.8543247347434396,1.9071355737614906,-0.18313440152403224,-0.026468605538517126
38,0,1.0653355342308288,0.8954061274122198,0.24044776768103113,-0.05300421748158518,-0.4731207096945519,0.02370794806850661,-0.36979900954778755,2.509869565236159,0.8542981506890113,1.0572498848626737,-1.446337789760244,-0.05847494240494586,0.14824982550160756,-0.22968607247684217,-0.2005843384861403,3.983997813793793,1.4367087388884434,1.1433396846713868,-0.8789956682069483,-1.632150001920611,0.9799699369132495,3.38937164459229,-0.5937294710791751,0.42877359310843643,0.4304867949914385,-0.7758810884699227,0.8510689233785407,2.9158863663480203,-0.9035475484096976,0.15033261655177524
39,0,0.17401444985984252,-0.3407602704447247,-0.10803145374269407,1.0206549359349986,1.6363369236961696,-2.2632503328166496,0.1713360143598918,-1.2381255774188076,-0.5978269384821753,3.951435713428297,-1.006494576029075,-0.052190710097714116,-0.8856883178761001,0.3436045291693922,1.057921933788129,4.512949480049123,-0.5282144593918122,0.07140899903035278,-1.782687236955009,0.8075306762910684,-0.4121025892563551,2.6227946113272878,-0.7087138717912428,-0.7497971428541992,0.1903455320988104,-0.06529440113109253,1.3731220633745955,3.2269142941425475,0.10047024803539029,0.4161496698810675
40,0,8.441919897738115,1.2648086552271667,-0.4374554719070418,1.3561158532741031,0.542797474999965,0.47717028255826643,-4.532046597788158,-0.7481368207024005,1.2004999998870736,0.9915228845148603,-1.6918096247471768,0.252145429923916,-0.55065052025944,1.381353533172345,-0.1459146609445049,2.3363722404131697,-1.5185392179889823,-1.2923646931897825,1.4083066548286827,-0.26574749577412515,-0.3357181418868972,0.2564947295472063,-0.019106515141169983,-2.1986027153804044,-0.0529728153130716,-0.19558779274634516,0.5893579786472012,-1.8163856551606012,-1.0069052894709702,2.411921611111127
41,0,0.8846532725056081,1.418109862782893,-0.2541483053231206,-1.0833105272723231,-1.4820823788488475,0.23010141232521675,1.9236295309310463,1.3473153670778142,-0.4510916308782629,1.3479285044587652,-2.6479397407907883,0.5519767730585643,1.5498216981747186,1.6125722263391977,-0.9585580898681224,-2.094998303906109,-0.23643795983113527,2.836420840412497,0.2976169955822424,1.3883032172581147,1.4998538586934353,2.6959105049417063,-3.2554911921131264,0.14588738329405723,1.718123995098911,0.5981428198977782,1.8453585769476126,0.19645639613086532,-0.8015303701514898,-2.9626906901277037
42,0,3.006515448700347,-0.1599384590530575,0.75167759999165,-0.878332124009012,1.2335777784364312,-0.4819722459611008,0.0010360893741993282,0.26697649091911374,1.462627574335976,2.3222245689425853,1.8471142076220306,0.8171357305933985,0.2574386099449977,-0.8970794696395015,-1.2130036665362798,0.8578170210757089,-0.19274546705853565,-0.05769734124366391,1.0284994974328578,-0.935062356842243,0.5848269758200371,1.043002866754031,-0.5347372595050912,-0.41757381388863357,-1.5533139047457685,2.4176535139623763,-0.6077914670039996,-2.5448069872070413,-0.8853487781072752,-1.1855828132617372
43,0,-2.640010002402512,-1.9993819910961435,1.226520150728579,-1.4405003456268766,0.3014655431755754,0.36829723032300965,2.4712613057952644,-0.6456829598978732,0.2943186800772314,3.2704919382737376,0.46176673894720144,-0.32108949215215143,0.35717292192422634,0.5527067320178687,-0.777350868493761,0.6305848192854664,1.8188064189332147,0.9683091086167713,2.0093982287516345,3.3246326001536644,1.424778375372266,3.7425383831855887,-1.3091384835446278,0.4565492339367838,1.097442954977657,-0.09741519878805235,-1.0818898179608578,-0.2182108477929426,0.013040241551348114,-1.7205692240568222
44,0,0.7887297790211415,2.218862210098172,0.5958797146464684,-1.5469619451938175,-0.9704880437863216,-1.7653571817729083,-1.7092094295919789,-0.645161942789504,0.12942760211713134,2.733491080484227,-0.2707439446360176,-0.6952587547755237,-0.6831101886908176,-0.3377199669681007,0.2628840261157423,-2.225409974948944,-0.2053541272098717,-0.3628139232703693,-2.9927626143018675,1.389129936986973,0.12576004942041144,2.824004648076715,-0.2970177539287743,0.003073829363419267,0.7241823312643275,0.6810060104649814,-0.7099705743037271,-1.8334312438563978,1.4547282176492422,-2.218187064863875
45,0,-0.7328081658936905,0.15982671601334006,-0.6015255410696083,0.6191574019086017,0.39254806635927464,0.5499537139555742,-0.7118560132783277,0.0766188342044978,0.5043754596078818,2.725914597009148,1.0333785965846516,-0.10360058205623218,1.7114450889630148,-0.5206210883154886,1.5886779754594091,0.6026314439425087,0.14369398452206855,0.2776150618903486,-3.899998193029631,1.64116009707236,1.6871984908617086,0.699323161213606,2.3473683166735086,0.5905320406073012,-1.0338570098713693,-0.3857953412770171,0.8941566267793284,2.191396181468502,-0.3552074915465824,0.018294066558812078
46,0,0.7419639769564136,-1.0671971783591616,-0.2180404034185864,-0.8926531474580736,-0.02191490701537223,1.1549887583283642,3.3115027829998276,-0.5464035165839812,0.05608588617535331,1.1518598906733666,-1.8896882946398867,-0.745605789818036,-1.174285335279884,0.6332075817359109,0.9366517323877098,2.1666232388463507,0.898006984271516,0.07108040853429559,0.15513439172711277,-1.8030620550720609,-1.0431446049229325,0.35689417283878777,-1.3430362099789086,1.4203694916935963,-0.8654524268534394,0.9180262597932574,-0.6194922248608407,0.6918511054162347,0.2551391063859594,-1.37208667014694
47,1,1.632406277665778,0.07259974975144136,0.7491274431688716,-0.5220524151906047,0.21032063372197035,0.15119676466055185,3.2943984293093473,-0.39664320662754604,0.5300948681621518,0.9229803249247969,-1.0360745686181039,-0.9488977783827722,-0.5317964291919475,0.9756063622311835,-0.9842258378008374,-3.876956210605201,0.795902276966097,0.2324680112886664,-0.6445845164324723,0.7214862058370121,-1.2288104328139071,0.45203461334350115,-0.26829749217031773,0.4464125751181699,0.5138964852258864,1.926590279665239,0.48146920538517923,0.2938091184868331,2.5895197784095023,-0.6340103547851286
